	t	x	y	pescados
	90	1.75099e+06	50.4256	81.25
	91	1.82732e+06	50.8266	81.25
	92	1.90504e+06	51.2483	81.25
	93	1.98399e+06	51.6914	81.25
	94	2.06403e+06	52.1568	81.25
	95	2.14501e+06	52.6452	81.25
	96	2.22676e+06	53.1574	81.25
	97	2.3091e+06	53.6942	81.25
	98	2.39185e+06	54.2562	81.25
	99	2.47485e+06	54.8443	81.25
	100	2.55789e+06	55.4593	81.25
	101	2.64081e+06	56.1018	81.25
	102	2.72341e+06	56.7725	81.25
	103	2.80552e+06	57.4724	81.25
	104	2.88696e+06	58.2019	81.25
	105	2.96756e+06	58.962	81.25
	106	3.04715e+06	59.7532	81.25
	107	3.12559e+06	60.5763	81.25
	108	3.20273e+06	61.4319	81.25
	109	3.27843e+06	62.3207	81.25
	110	3.35257e+06	63.2434	81.25
	111	3.42505e+06	64.2007	81.25
	112	3.49575e+06	65.1931	81.25
	113	3.56459e+06	66.2214	81.25
	114	3.63151e+06	67.2862	81.25
	115	3.69643e+06	68.388	81.25
	116	3.7593e+06	69.5277	81.25
	117	3.8201e+06	70.7056	81.25
	118	3.87879e+06	71.9226	81.25
	119	3.93535e+06	73.1792	81.25
	120	3.98978e+06	74.4761	81.25
	121	4.04209e+06	75.8138	81.25
	122	4.09228e+06	77.1932	81.25
	123	4.14038e+06	78.6147	81.25
	124	4.18642e+06	80.079	81.25
	125	4.23042e+06	81.5869	81.25
	126	4.27243e+06	83.139	81.25
	127	4.3125e+06	84.736	81.25
	128	4.35066e+06	86.3786	81.25
	129	4.38699e+06	88.0675	81.25
	130	4.42152e+06	89.8035	81.25
	131	4.45431e+06	91.5873	81.25
	132	4.48544e+06	93.4197	81.25
	133	4.51495e+06	95.3015	81.25
	134	4.54291e+06	97.2335	81.25
	135	4.56937e+06	99.2165	81.25
	136	4.59441e+06	101.251	81.25
	137	4.61807e+06	103.339	81.25
	138	4.64043e+06	105.481	81.25
	139	4.66153e+06	107.677	81.25
	140	4.68144e+06	109.928	81.25
	141	4.70022e+06	112.236	81.25
	142	4.71791e+06	114.602	81.25
	143	4.73458e+06	117.027	81.25
	144	4.75027e+06	119.511	81.25
	145	4.76504e+06	122.056	81.25
	146	4.77892e+06	124.663	81.25
	147	4.79198e+06	127.332	81.25
	148	4.80425e+06	130.067	81.25
	149	4.81577e+06	132.866	81.25
	150	4.82659e+06	135.733	81.25
	151	4.83674e+06	138.667	81.25
	152	4.84627e+06	141.671	81.25
	153	4.85521e+06	144.746	81.25
	154	4.86358e+06	147.893	81.25
	155	4.87143e+06	151.113	81.25
	156	4.87878e+06	154.409	81.25
	157	4.88567e+06	157.781	81.25
	158	4.89211e+06	161.23	81.25
	159	4.89814e+06	164.76	81.25
	160	4.90377e+06	168.371	81.25
	161	4.90904e+06	172.065	81.25
	162	4.91397e+06	175.843	81.25
	163	4.91857e+06	179.708	81.25
	164	4.92286e+06	183.661	81.25
	165	4.92686e+06	187.704	81.25
	166	4.9306e+06	191.838	81.25
	167	4.93407e+06	196.067	81.25
	168	4.93731e+06	200.391	81.25
	169	4.94033e+06	204.812	81.25
	170	4.94313e+06	209.334	81.25
	171	4.94574e+06	213.957	81.25
	172	4.94815e+06	218.684	81.25
	173	4.95039e+06	223.517	81.25
	174	4.95247e+06	228.459	81.25
	175	4.95439e+06	233.511	81.25
	176	4.95616e+06	238.676	81.25
	177	4.9578e+06	243.956	81.25
	178	4.95931e+06	249.354	81.25
	179	4.96069e+06	254.872	81.25
	180	4.96196e+06	260.513	81.25
	181	4.96312e+06	266.279	81.25
	182	4.96418e+06	272.174	81.25
	183	4.96514e+06	278.199	81.25
	184	4.96601e+06	284.357	81.25
	185	4.9668e+06	290.652	81.25
	186	4.96751e+06	297.086	81.25
	187	4.96814e+06	303.662	81.25
	188	4.96869e+06	310.383	81.25
	189	4.96918e+06	317.253	81.25
	190	4.96961e+06	324.273	81.25
	191	4.96997e+06	331.449	81.25
	192	4.97027e+06	338.781	81.25
	193	4.97052e+06	346.275	81.25
	194	4.97072e+06	353.934	81.25
	195	4.97086e+06	361.76	81.25
	196	4.97096e+06	369.758	81.25
	197	4.97102e+06	377.931	81.25
	198	4.97103e+06	386.282	81.25
	199	4.97099e+06	394.816	81.25
	200	4.97092e+06	403.537	81.25
	201	4.97081e+06	412.447	81.25
	202	4.97067e+06	421.552	81.25
	203	4.97049e+06	430.855	81.25
	204	4.97027e+06	440.36	81.25
	205	4.97002e+06	450.072	81.25
	206	4.96974e+06	459.995	81.25
	207	4.96943e+06	470.133	81.25
	208	4.96909e+06	480.491	81.25
	209	4.96872e+06	491.073	81.25
	210	4.96833e+06	501.883	81.25
	211	4.9679e+06	512.928	81.25
	212	4.96745e+06	524.211	81.25
	213	4.96697e+06	535.737	81.25
	214	4.96647e+06	547.511	81.25
	215	4.96594e+06	559.539	81.25
	216	4.96538e+06	571.825	81.25
	217	4.9648e+06	584.376	81.25
	218	4.9642e+06	597.195	81.25
	219	4.96357e+06	610.289	81.25
	220	4.96292e+06	623.663	81.25
	221	4.96224e+06	637.324	81.25
	222	4.96154e+06	651.275	81.25
	223	4.96082e+06	665.525	81.25
	224	4.96007e+06	680.078	81.25
	225	4.9593e+06	694.94	81.25
	226	4.9585e+06	710.118	81.25
	227	4.95768e+06	725.619	81.25
	228	4.95684e+06	741.447	81.25
	229	4.95597e+06	757.611	81.25
	230	4.95508e+06	774.116	81.25
	231	4.95417e+06	790.969	81.25
	232	4.95323e+06	808.178	81.25
	233	4.95226e+06	825.748	81.25
	234	4.95128e+06	843.688	81.25
	235	4.95026e+06	862.004	81.25
	236	4.94922e+06	880.703	81.25
	237	4.94816e+06	899.793	81.25
	238	4.94706e+06	919.282	81.25
	239	4.94595e+06	939.177	81.25
	240	4.9448e+06	959.486	81.25
	241	4.94363e+06	980.216	81.25
	242	4.94243e+06	1001.38	81.25
	243	4.9412e+06	1022.97	81.25
	244	4.93995e+06	1045.02	81.25
	245	4.93866e+06	1067.52	81.25
	246	4.93735e+06	1090.48	81.25
	247	4.93601e+06	1113.91	81.25
	248	4.93463e+06	1137.82	81.25
	249	4.93323e+06	1162.22	81.25
	250	4.9318e+06	1187.12	81.25
	251	4.93033e+06	1212.53	81.25
	252	4.92883e+06	1238.45	81.25
	253	4.9273e+06	1264.89	81.25
	254	4.92573e+06	1291.88	81.25
	255	4.92413e+06	1319.4	81.25
	256	4.9225e+06	1347.48	81.25
	257	4.92083e+06	1376.12	81.25
	258	4.91913e+06	1405.34	81.25
	259	4.91739e+06	1435.14	81.25
	260	4.91561e+06	1465.53	81.25
	261	4.91379e+06	1496.52	81.25
	262	4.91194e+06	1528.13	81.25
	263	4.91005e+06	1560.37	81.25
	264	4.90811e+06	1593.23	81.25
	265	4.90614e+06	1626.74	81.25
	266	4.90413e+06	1660.91	81.25
	267	4.90207e+06	1695.74	81.25
	268	4.89997e+06	1731.26	81.25
	269	4.89783e+06	1767.45	81.25
	270	4.89564e+06	1804.35	81.25
	271	4.89341e+06	1841.96	81.25
	272	4.89113e+06	1880.28	81.25
	273	4.8888e+06	1919.34	81.25
	274	4.88643e+06	1959.15	81.25
	275	4.88401e+06	1999.71	81.25
	276	4.88154e+06	2041.03	81.25
	277	4.87902e+06	2083.13	81.25
	278	4.87645e+06	2126.02	81.25
	279	4.87383e+06	2169.71	81.25
	280	4.87115e+06	2214.21	81.25
	281	4.86842e+06	2259.53	81.25
	282	4.86564e+06	2305.69	81.25
	283	4.8628e+06	2352.69	81.25
	284	4.8599e+06	2400.55	81.25
	285	4.85695e+06	2449.28	81.25
	286	4.85394e+06	2498.89	81.25
	287	4.85087e+06	2549.4	81.25
	288	4.84773e+06	2600.8	81.25
	289	4.84454e+06	2653.12	81.25
	290	4.84129e+06	2706.37	81.25
	291	4.83797e+06	2760.55	81.25
	292	4.83458e+06	2815.68	81.25
	293	4.83114e+06	2871.76	81.25
	294	4.82762e+06	2928.82	81.25
	295	4.82404e+06	2986.86	81.25
	296	4.82039e+06	3045.89	81.25
	297	4.81667e+06	3105.92	81.25
	298	4.81288e+06	3166.96	81.25
	299	4.80901e+06	3229.03	81.25
	300	4.80508e+06	3292.12	81.25
	301	4.80107e+06	3356.26	81.25
	302	4.79698e+06	3421.45	81.25
	303	4.79282e+06	3487.7	81.25
	304	4.78859e+06	3555.02	81.25
	305	4.78427e+06	3623.42	81.25
	306	4.77987e+06	3692.91	81.25
	307	4.7754e+06	3763.49	81.25
	308	4.77084e+06	3835.18	81.25
	309	4.7662e+06	3907.98	81.25
	310	4.76148e+06	3981.89	81.25
	311	4.75667e+06	4056.93	81.25
	312	4.75177e+06	4133.11	81.25
	313	4.74679e+06	4210.42	81.25
	314	4.74172e+06	4288.88	81.25
	315	4.73656e+06	4368.48	81.25
	316	4.73131e+06	4449.24	81.25
	317	4.72597e+06	4531.16	81.25
	318	4.72053e+06	4614.24	81.25
	319	4.715e+06	4698.49	81.25
	320	4.70938e+06	4783.91	81.25
	321	4.70366e+06	4870.5	81.25
	322	4.69784e+06	4958.26	81.25
	323	4.69193e+06	5047.2	81.25
	324	4.68592e+06	5137.31	81.25
	325	4.6798e+06	5228.6	81.25
	326	4.67359e+06	5321.06	81.25
	327	4.66727e+06	5414.69	81.25
	328	4.66085e+06	5509.5	81.25
	329	4.65433e+06	5605.48	81.25
	330	4.6477e+06	5702.62	81.25
	331	4.64097e+06	5800.92	81.25
	332	4.63413e+06	5900.38	81.25
	333	4.62718e+06	6000.98	81.25
	334	4.62012e+06	6102.74	81.25
	335	4.61295e+06	6205.63	81.25
	336	4.60567e+06	6309.65	81.25
	337	4.59829e+06	6414.79	81.25
	338	4.59078e+06	6521.04	81.25
	339	4.58317e+06	6628.39	81.25
	340	4.57544e+06	6736.83	81.25
	341	4.5676e+06	6846.34	81.25
	342	4.55965e+06	6956.92	81.25
	343	4.55158e+06	7068.55	81.25
	344	4.54339e+06	7181.22	81.25
	345	4.53509e+06	7294.9	81.25
	346	4.52667e+06	7409.58	81.25
	347	4.51813e+06	7525.25	81.25
	348	4.50947e+06	7641.89	81.25
	349	4.5007e+06	7759.47	81.25
	350	4.4918e+06	7877.97	81.25
	351	4.48279e+06	7997.38	81.25
	352	4.47366e+06	8117.68	81.25
	353	4.4644e+06	8238.83	81.25
	354	4.45503e+06	8360.81	81.25
	355	4.44554e+06	8483.61	81.25
	356	4.43592e+06	8607.19	81.25
	357	4.42619e+06	8731.52	81.25
	358	4.41634e+06	8856.59	81.25
	359	4.40636e+06	8982.35	81.25
	360	4.39627e+06	9108.79	81.25
	361	4.38605e+06	9235.86	81.25
	362	4.37572e+06	9363.55	81.25
	363	4.36526e+06	9491.81	81.25
	364	4.35469e+06	9620.61	81.25
	365	4.34399e+06	9749.93	81.25
	366	4.33318e+06	9879.72	81.25
	367	4.32225e+06	10009.9	81.25
	368	4.3112e+06	10140.6	81.25
	369	4.30003e+06	10271.6	81.25
	370	4.28875e+06	10402.9	81.25
	371	4.27735e+06	10534.6	81.25
	372	4.26583e+06	10666.4	81.25
	373	4.2542e+06	10798.5	81.25
	374	4.24245e+06	10930.8	81.25
	375	4.23059e+06	11063.2	81.25
	376	4.21862e+06	11195.7	81.25
	377	4.20654e+06	11328.3	81.25
	378	4.19434e+06	11460.9	81.25
	379	4.18204e+06	11593.4	81.25
	380	4.16963e+06	11725.9	81.25
	381	4.15711e+06	11858.2	81.25
	382	4.14449e+06	11990.5	81.25
	383	4.13176e+06	12122.5	81.25
	384	4.11893e+06	12254.2	81.25
	385	4.10599e+06	12385.7	81.25
	386	4.09296e+06	12516.9	81.25
	387	4.07982e+06	12647.7	81.25
	388	4.06659e+06	12778	81.25
	389	4.05327e+06	12908	81.25
	390	4.03984e+06	13037.4	81.25
	391	4.02633e+06	13166.3	81.25
	392	4.01272e+06	13294.6	81.25
	393	3.99903e+06	13422.3	81.25
	394	3.98525e+06	13549.3	81.25
	395	3.97138e+06	13675.6	81.25
	396	3.95743e+06	13801.1	81.25
	397	3.94339e+06	13925.9	81.25
	398	3.92928e+06	14049.8	81.25
	399	3.91508e+06	14172.9	81.25
	400	3.90082e+06	14295.1	81.25
	401	3.88647e+06	14416.3	81.25
	402	3.87206e+06	14536.5	81.25
	403	3.85757e+06	14655.7	81.25
	404	3.84302e+06	14773.8	81.25
	405	3.8284e+06	14890.9	81.25
	406	3.81372e+06	15006.8	81.25
	407	3.79898e+06	15121.6	81.25
	408	3.78418e+06	15235.2	81.25
	409	3.76932e+06	15347.5	81.25
	410	3.75441e+06	15458.6	81.25
	411	3.73944e+06	15568.3	81.25
	412	3.72443e+06	15676.8	81.25
	413	3.70936e+06	15783.9	81.25
	414	3.69425e+06	15889.7	81.25
	415	3.6791e+06	15994	81.25
	416	3.66391e+06	16096.9	81.25
	417	3.64867e+06	16198.3	81.25
	418	3.6334e+06	16298.3	81.25
	419	3.6181e+06	16396.8	81.25
	420	3.60277e+06	16493.7	81.25
	421	3.5874e+06	16589.1	81.25
	422	3.57201e+06	16683	81.25
	423	3.5566e+06	16775.2	81.25
	424	3.54116e+06	16865.9	81.25
	425	3.5257e+06	16954.9	81.25
	426	3.51022e+06	17042.3	81.25
	427	3.49473e+06	17128.1	81.25
	428	3.47922e+06	17212.2	81.25
	429	3.4637e+06	17294.6	81.25
	430	3.44818e+06	17375.4	81.25
	431	3.43264e+06	17454.5	81.25
	432	3.4171e+06	17531.9	81.25
	433	3.40156e+06	17607.5	81.25
	434	3.38602e+06	17681.5	81.25
	435	3.37048e+06	17753.7	81.25
	436	3.35494e+06	17824.3	81.25
	437	3.33941e+06	17893.1	81.25
	438	3.32389e+06	17960.1	81.25
	439	3.30838e+06	18025.5	81.25
	440	3.29288e+06	18089.1	81.25
	441	3.27739e+06	18151	81.25
	442	3.26192e+06	18211.1	81.25
	443	3.24647e+06	18269.6	81.25
	444	3.23103e+06	18326.3	81.25
	445	3.21562e+06	18381.3	81.25
	446	3.20023e+06	18434.5	81.25
	447	3.18487e+06	18486.1	81.25
	448	3.16953e+06	18536	81.25
	449	3.15422e+06	18584.2	81.25
	450	3.13894e+06	18630.7	81.25
	451	3.12369e+06	18675.5	81.25
	452	3.10848e+06	18718.6	81.25
	453	3.0933e+06	18760.1	81.25
	454	3.07816e+06	18800	81.25
	455	3.06306e+06	18838.2	81.25
	456	3.04799e+06	18874.8	81.25
	457	3.03297e+06	18909.7	81.25
	458	3.01799e+06	18943.1	81.25
	459	3.00305e+06	18974.9	81.25
	460	2.98816e+06	19005.1	81.25
	461	2.97331e+06	19033.8	81.25
	462	2.95851e+06	19060.9	81.25
	463	2.94376e+06	19086.5	81.25
	464	2.92906e+06	19110.6	81.25
	465	2.91441e+06	19133.2	81.25
	466	2.89982e+06	19154.3	81.25
	467	2.88527e+06	19174	81.25
	468	2.87079e+06	19192.2	81.25
	469	2.85635e+06	19209	81.25
	470	2.84198e+06	19224.4	81.25
	471	2.82766e+06	19238.4	81.25
	472	2.8134e+06	19251	81.25
	473	2.7992e+06	19262.3	81.25
	474	2.78505e+06	19272.2	81.25
	475	2.77097e+06	19280.9	81.25
	476	2.75695e+06	19288.2	81.25
	477	2.743e+06	19294.2	81.25
	478	2.7291e+06	19299	81.25
	479	2.71528e+06	19302.6	81.25
	480	2.70151e+06	19304.9	81.25
	481	2.68781e+06	19306.1	81.25
	482	2.67418e+06	19306	81.25
	483	2.66061e+06	19304.9	81.25
	484	2.64711e+06	19302.5	81.25
	485	2.63367e+06	19299.1	81.25
	486	2.62031e+06	19294.5	81.25
	487	2.60701e+06	19288.9	81.25
	488	2.59378e+06	19282.2	81.25
	489	2.58062e+06	19274.4	81.25
	490	2.56753e+06	19265.7	81.25
	491	2.55451e+06	19255.9	81.25
	492	2.54156e+06	19245.1	81.25
	493	2.52868e+06	19233.4	81.25
	494	2.51587e+06	19220.8	81.25
	495	2.50313e+06	19207.2	81.25
	496	2.49046e+06	19192.7	81.25
	497	2.47787e+06	19177.3	81.25
	498	2.46534e+06	19161	81.25
	499	2.45289e+06	19143.9	81.25
	500	2.44051e+06	19126	81.25
	501	2.4282e+06	19107.2	81.25
	502	2.41597e+06	19087.7	81.25
	503	2.40381e+06	19067.3	81.25
	504	2.39172e+06	19046.3	81.25
	505	2.3797e+06	19024.4	81.25
	506	2.36775e+06	19001.9	81.25
	507	2.35588e+06	18978.6	81.25
	508	2.34408e+06	18954.6	81.25
	509	2.33235e+06	18930	81.25
	510	2.3207e+06	18904.7	81.25
	511	2.30911e+06	18878.7	81.25
	512	2.2976e+06	18852.2	81.25
	513	2.28617e+06	18825	81.25
	514	2.2748e+06	18797.2	81.25
	515	2.26351e+06	18768.9	81.25
	516	2.25229e+06	18740	81.25
	517	2.24114e+06	18710.5	81.25
	518	2.23006e+06	18680.5	81.25
	519	2.21906e+06	18650	81.25
	520	2.20812e+06	18619	81.25
	521	2.19726e+06	18587.5	81.25
	522	2.18647e+06	18555.5	81.25
	523	2.17575e+06	18523	81.25
	524	2.16511e+06	18490.1	81.25
	525	2.15453e+06	18456.8	81.25
	526	2.14402e+06	18423	81.25
	527	2.13359e+06	18388.9	81.25
	528	2.12322e+06	18354.3	81.25
	529	2.11292e+06	18319.4	81.25
	530	2.1027e+06	18284.1	81.25
	531	2.09254e+06	18248.4	81.25
	532	2.08245e+06	18212.4	81.25
	533	2.07243e+06	18176	81.25
	534	2.06248e+06	18139.4	81.25
	535	2.0526e+06	18102.4	81.25
	536	2.04279e+06	18065.1	81.25
	537	2.03304e+06	18027.5	81.25
	538	2.02336e+06	17989.7	81.25
	539	2.01375e+06	17951.5	81.25
	540	2.00421e+06	17913.1	81.25
	541	1.99473e+06	17874.5	81.25
	542	1.98533e+06	17835.6	81.25
	543	1.97598e+06	17796.5	81.25
	544	1.9667e+06	17757.2	81.25
	545	1.95749e+06	17717.7	81.25
	546	1.94835e+06	17678	81.25
	547	1.93926e+06	17638	81.25
	548	1.93025e+06	17597.9	81.25
	549	1.92129e+06	17557.6	81.25
	550	1.91241e+06	17517.2	81.25
	551	1.90358e+06	17476.6	81.25
	552	1.89482e+06	17435.8	81.25
	553	1.88612e+06	17394.9	81.25
	554	1.87749e+06	17353.9	81.25
	555	1.86892e+06	17312.8	81.25
	556	1.86041e+06	17271.5	81.25
	557	1.85196e+06	17230.1	81.25
	558	1.84357e+06	17188.6	81.25
	559	1.83525e+06	17147	81.25
	560	1.82699e+06	17105.4	81.25
	561	1.81878e+06	17063.6	81.25
	562	1.81064e+06	17021.8	81.25
	563	1.80256e+06	16979.9	81.25
	564	1.79454e+06	16937.9	81.25
	565	1.78658e+06	16895.9	81.25
	566	1.77868e+06	16853.8	81.25
	567	1.77083e+06	16811.6	81.25
	568	1.76305e+06	16769.5	81.25
	569	1.75532e+06	16727.3	81.25
	570	1.74765e+06	16685	81.25
	571	1.74004e+06	16642.8	81.25
	572	1.73249e+06	16600.5	81.25
	573	1.725e+06	16558.2	81.25
	574	1.71756e+06	16515.9	81.25
	575	1.71018e+06	16473.6	81.25
	576	1.70285e+06	16431.3	81.25
	577	1.69559e+06	16389	81.25
	578	1.68838e+06	16346.7	81.25
	579	1.68122e+06	16304.4	81.25
	580	1.67412e+06	16262.2	81.25
	581	1.66708e+06	16219.9	81.25
	582	1.66009e+06	16177.7	81.25
	583	1.65315e+06	16135.6	81.25
	584	1.64627e+06	16093.4	81.25
	585	1.63945e+06	16051.3	81.25
	586	1.63268e+06	16009.2	81.25
	587	1.62596e+06	15967.2	81.25
	588	1.6193e+06	15925.3	81.25
	589	1.6127e+06	15883.4	81.25
	590	1.60614e+06	15841.5	81.25
	591	1.59964e+06	15799.7	81.25
	592	1.59319e+06	15758	81.25
	593	1.5868e+06	15716.3	81.25
	594	1.58046e+06	15674.7	81.25
	595	1.57417e+06	15633.2	81.25
	596	1.56794e+06	15591.7	81.25
	597	1.56175e+06	15550.4	81.25
	598	1.55562e+06	15509.1	81.25
	599	1.54955e+06	15467.9	81.25
	600	1.54352e+06	15426.8	81.25
	601	1.53755e+06	15385.7	81.25
	602	1.53163e+06	15344.8	81.25
	603	1.52576e+06	15303.9	81.25
	604	1.51995e+06	15263.2	81.25
	605	1.51418e+06	15222.5	81.25
	606	1.50847e+06	15182	81.25
	607	1.50282e+06	15141.6	81.25
	608	1.49721e+06	15101.2	81.25
	609	1.49165e+06	15061	81.25
	610	1.48615e+06	15020.9	81.25
	611	1.4807e+06	14980.9	81.25
	612	1.4753e+06	14941	81.25
	613	1.46996e+06	14901.2	81.25
	614	1.46467e+06	14861.6	81.25
	615	1.45943e+06	14822	81.25
	616	1.45424e+06	14782.6	81.25
	617	1.4491e+06	14743.3	81.25
	618	1.44402e+06	14704.2	81.25
	619	1.43899e+06	14665.1	81.25
	620	1.43402e+06	14626.2	81.25
	621	1.42909e+06	14587.5	81.25
	622	1.42423e+06	14548.8	81.25
	623	1.41941e+06	14510.3	81.25
	624	1.41465e+06	14472	81.25
	625	1.40995e+06	14433.8	81.25
	626	1.4053e+06	14395.7	81.25
	627	1.4007e+06	14357.7	81.25
	628	1.39616e+06	14319.9	81.25
	629	1.39167e+06	14282.3	81.25
	630	1.38725e+06	14244.8	81.25
	631	1.38287e+06	14207.4	81.25
	632	1.37856e+06	14170.2	81.25
	633	1.3743e+06	14133.2	81.25
	634	1.3701e+06	14096.3	81.25
	635	1.36596e+06	14059.5	81.25
	636	1.36188e+06	14022.9	81.25
	637	1.35786e+06	13986.5	81.25
	638	1.3539e+06	13950.3	81.25
	639	1.34999e+06	13914.1	81.25
	640	1.34615e+06	13878.2	81.25
	641	1.34238e+06	13842.4	81.25
	642	1.33866e+06	13806.8	81.25
	643	1.33501e+06	13771.4	81.25
	644	1.33142e+06	13736.1	81.25
	645	1.3279e+06	13701	81.25
	646	1.32444e+06	13666.1	81.25
	647	1.32105e+06	13631.3	81.25
	648	1.31773e+06	13596.7	81.25
	649	1.31448e+06	13562.3	81.25
	650	1.3113e+06	13528.1	81.25
	651	1.30819e+06	13494.1	81.25
	652	1.30515e+06	13460.2	81.25
	653	1.30218e+06	13426.6	81.25
	654	1.29929e+06	13393.1	81.25
	655	1.29647e+06	13359.8	81.25
	656	1.29373e+06	13326.7	81.25
	657	1.29107e+06	13293.8	81.25
	658	1.28849e+06	13261.1	81.25
	659	1.28598e+06	13228.6	81.25
	660	1.28356e+06	13196.3	81.25
	661	1.28123e+06	13164.1	81.25
	662	1.27898e+06	13132.2	81.25
	663	1.27682e+06	13100.5	81.25
	664	1.27474e+06	13069	81.25
	665	1.27276e+06	13037.8	81.25
	666	1.27087e+06	13006.7	81.25
	667	1.26907e+06	12975.8	81.25
	668	1.26737e+06	12945.2	81.25
	669	1.26577e+06	12914.8	81.25
	670	1.26427e+06	12884.6	81.25
	671	1.26287e+06	12854.6	81.25
	672	1.26158e+06	12824.9	81.25
	673	1.26039e+06	12795.4	81.25
	674	1.25932e+06	12766.1	81.25
	675	1.25835e+06	12737.1	81.25
	676	1.2575e+06	12708.3	81.25
	677	1.25677e+06	12679.8	81.25
	678	1.25616e+06	12651.5	81.25
	679	1.25567e+06	12623.4	81.25
	680	1.2553e+06	12595.6	81.25
	681	1.25506e+06	12568.1	81.25
	682	1.25496e+06	12540.8	81.25
	683	1.25499e+06	12513.8	81.25
	684	1.25515e+06	12487.1	81.25
	685	1.25546e+06	12460.7	81.25
	686	1.25591e+06	12434.5	81.25
	687	1.25651e+06	12408.6	81.25
	688	1.25726e+06	12383	81.25
	689	1.25816e+06	12357.7	81.25
	690	1.25922e+06	12332.6	81.25
	691	1.26045e+06	12307.9	81.25
	692	1.26184e+06	12283.5	81.25
	693	1.2634e+06	12259.4	81.25
	694	1.26514e+06	12235.7	81.25
	695	1.26705e+06	12212.2	81.25
	696	1.26914e+06	12189.1	81.25
	697	1.27143e+06	12166.3	81.25
	698	1.2739e+06	12143.8	81.25
	699	1.27657e+06	12121.7	81.25
	700	1.27944e+06	12100	81.25
	701	1.28251e+06	12078.6	81.25
	702	1.28579e+06	12057.6	81.25
	703	1.28929e+06	12036.9	81.25
	704	1.293e+06	12016.7	81.25
	705	1.29694e+06	11996.8	81.25
	706	1.3011e+06	11977.3	81.25
	707	1.3055e+06	11958.2	81.25
	708	1.31014e+06	11939.5	81.25
	709	1.31502e+06	11921.2	81.25
	710	1.32015e+06	11903.4	81.25
	711	1.32554e+06	11886	81.25
	712	1.33118e+06	11869	81.25
	713	1.33709e+06	11852.5	81.25
	714	1.34326e+06	11836.5	81.25
	715	1.34971e+06	11820.9	81.25
	716	1.35643e+06	11805.8	81.25
	717	1.36344e+06	11791.2	81.25
	718	1.37074e+06	11777.1	81.25
	719	1.37834e+06	11763.4	81.25
	720	1.38623e+06	11750.3	81.25
	721	1.39442e+06	11737.8	81.25
	722	1.40292e+06	11725.7	81.25
	723	1.41174e+06	11714.3	81.25
	724	1.42087e+06	11703.3	81.25
